sounds,files,words,correct_answer,training,practices.thisRepN,practices.thisTrialN,practices.thisN,practices.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,welcome_animation.started,welcome_animation.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,instructions.started,instructions.stopped,ISI.started,ISI.stopped,text.started,text.stopped,text_2.started,text_2.stopped,start.started,start.stopped,breaks.started,breaks.stopped,end.started,end.stopped,participant,date,expName,psychopyVersion,frameRate,
stimuli/SC_S1_yi2-p_192ms.wav,SC_S1_yi2-p_192ms.wav,1-衣          2-姨          3-椅          4-意,2,None,,,,,,,,,0,25,25,13,,,2,1,3.460490672,1574.483795,None,1573.995562,None,0.006199562,0.506199562,1575.998734,None,None,None,,,,,,,37,2022_Jan_24_1318,Whispered,2021.2.3,60.03307006
stimuli/SC_S1_e1-p_305ms.wav,SC_S1_e1-p_305ms.wav,1-婀          2-鹅          3-恶（恶心）          4-饿,1,None,,,,,,,,,0,26,26,48,,,1,1,3.081541241,1578.454689,None,1577.966325,None,0.00783183,0.50783183,1579.95231,None,None,None,,,,,,,37,2022_Jan_24_1318,Whispered,2021.2.3,60.03307006
stimuli/SC_S1_e2-w_305ms.wav,SC_S1_e2-w_305ms.wav,1-婀          2-鹅          3-恶（恶心）          4-饿,2,None,,,,,,,,,0,27,27,113,,,4,0,4.330341896,1582.037893,None,1581.5534,None,0.011336829,0.511336829,1583.539496,None,None,None,,,,,,,37,2022_Jan_24_1318,Whispered,2021.2.3,60.03307006
stimuli/DW_S2_yi1-p_305ms.wav,DW_S2_yi1-p_305ms.wav,1-衣          2-姨          3-椅          4-意,1,None,,,,,,,,,0,28,28,85,,,1,1,3.008198984,1586.880067,None,1586.39181,None,0.006587513,0.506587513,1588.378448,None,None,None,,,,,,,37,2022_Jan_24_1318,Whispered,2021.2.3,60.03307006
stimuli/SC_S1_ma1-w_192ms.wav,SC_S1_ma1-w_192ms.wav,1-妈          2-麻          3-马           4-骂,1,None,,,,,,,,,0,29,29,86,,,3,0,2.487160102,1590.401074,None,1589.912863,None,0.006951579,0.506951579,1591.899507,None,None,None,,,,,,,37,2022_Jan_24_1318,Whispered,2021.2.3,60.03307006
stimuli/DW_S1_ma4-p_192ms.wav,DW_S1_ma4-p_192ms.wav,1-妈          2-麻          3-马           4-骂,4,None,,,,,,,,,0,30,30,65,,,4,1,2.686819052,1593.401418,None,1592.916011,None,0.011035455,0.511035455,1594.902654,None,None,None,,,,,,,37,2022_Jan_24_1318,Whispered,2021.2.3,60.03307006
stimuli/DW_S1_yi4-p_192ms.wav,DW_S1_yi4-p_192ms.wav,1-衣          2-姨          3-椅          4-意,4,None,,,,,,,,,0,31,31,147,,,4,1,2.808060119,1596.608178,None,1596.119909,None,0.007339561,0.507339561,1598.107126,None,None,None,,,,,,,37,2022_Jan_24_1318,Whispered,2021.2.3,60.03307006
stimuli/SC_S2_yi3-p_305ms.wav,SC_S2_yi3-p_305ms.wav,1-衣          2-姨          3-椅          4-意,3,None,,,,,,,,,0,32,32,111,,,3,1,2.828158431,1599.924102,None,1599.440335,None,0.01100543,0.51100543,1601.427258,None,None,None,,,,,,,37,2022_Jan_24_1318,Whispered,2021.2.3,60.03307006
stimuli/DW_S1_ma3-p_192ms.wav,DW_S1_ma3-p_192ms.wav,1-妈          2-麻          3-马           4-骂,3,None,,,,,,,,,0,33,33,151,,,3,1,3.127664218,1603.2646,None,1602.77649,None,0.007278668,0.507278668,1604.763069,None,None,None,,,,,,,37,2022_Jan_24_1318,Whispered,2021.2.3,60.03307006
stimuli/DW_S2_e1-w_192ms.wav,DW_S2_e1-w_192ms.wav,1-婀          2-鹅          3-恶（恶心）          4-饿,1,None,,,,,,,,,0,34,34,50,,,4,0,4.201219519,1606.902993,None,1606.414424,None,0.007958853,0.507958853,1608.401138,None,None,None,,,,,,,37,2022_Jan_24_1318,Whispered,2021.2.3,60.03307006
stimuli/SC_S2_yi2-w_192ms.wav,SC_S2_yi2-w_192ms.wav,1-衣          2-姨          3-椅          4-意,2,None,,,,,,,,,0,35,35,8,,,3,0,2.894632231,1611.625628,None,1611.13668,None,0.007736275,0.507736275,1613.123523,None,None,None,,,,,,,37,2022_Jan_24_1318,Whispered,2021.2.3,60.03307006
stimuli/DW_S2_yi4-w_305ms.wav,DW_S2_yi4-w_305ms.wav,1-衣          2-姨          3-椅          4-意,4,None,,,,,,,,,0,36,36,51,,,3,0,4.950847035,1615.025416,None,1614.539892,None,0.0109,0.5109,1616.526589,None,None,None,,,,,,,37,2022_Jan_24_1318,Whispered,2021.2.3,60.03307006
stimuli/SC_S2_ma1-p_192ms.wav,SC_S2_ma1-p_192ms.wav,1-妈          2-麻          3-马           4-骂,1,None,,,,,,,,,0,37,37,156,,,1,1,2.483571779,1620.484651,None,1619.996055,None,0.006821875,0.506821875,1621.982397,None,None,None,,,,,,,37,2022_Jan_24_1318,Whispered,2021.2.3,60.03307006
stimuli/DW_S1_yu4-w_305ms.wav,DW_S1_yu4-w_305ms.wav,1-迂          2-鱼          3-雨          4-玉,4,None,,,,,,,,,0,38,38,152,,,3,0,3.343907916,1623.488354,None,1622.999272,None,0.00896457,0.50896457,1624.987025,None,None,None,,,,,,,37,2022_Jan_24_1318,Whispered,2021.2.3,60.03307006
stimuli/SC_S2_yu4-p_192ms.wav,SC_S2_yu4-p_192ms.wav,1-迂          2-鱼          3-雨          4-玉,4,None,,,,,,,,,0,39,39,43,,,4,1,2.933153738,1627.339142,None,1626.85392,None,0.011247718,0.511247718,1628.840778,None,None,None,,,,,,,37,2022_Jan_24_1318,Whispered,2021.2.3,60.03307006
stimuli/SC_S2_wu3-p_192ms.wav,SC_S2_wu3-p_192ms.wav,1-乌          2-无          3-五          4-物,3,None,,,,,,,,,0,40,40,28,,,3,1,3.108605113,1630.77966,None,1630.290834,None,0.007634111,0.507634111,1632.276245,None,None,None,,,,,,,37,2022_Jan_24_1318,Whispered,2021.2.3,60.03307006
stimuli/DW_S1_ma1-w_192ms.wav,DW_S1_ma1-w_192ms.wav,1-妈          2-麻          3-马           4-骂,1,None,,,,,,,,,0,41,41,68,,,3,0,3.265119882,1634.399163,None,1633.911073,None,0.007009705,0.507009705,1635.896781,None,None,None,,,,,,,37,2022_Jan_24_1318,Whispered,2021.2.3,60.03307006
stimuli/DW_S1_yi1-p_305ms.wav,DW_S1_yi1-p_305ms.wav,1-衣          2-姨          3-椅          4-意,1,None,,,,,,,,,0,42,42,2,,,1,1,3.749477754,1638.170897,None,1637.681664,None,0.006645492,0.506645492,1639.685472,None,None,None,,,,,,,37,2022_Jan_24_1318,Whispered,2021.2.3,60.03307006
stimuli/SC_S2_yi2-w_305ms.wav,SC_S2_yi2-w_305ms.wav,1-衣          2-姨          3-椅          4-意,2,None,,,,,,,,,0,43,43,63,,,4,0,3.465281716,1642.422981,None,1641.937622,None,0.012342825,0.512342825,1643.923357,None,None,None,,,,,,,37,2022_Jan_24_1318,Whispered,2021.2.3,60.03307006
stimuli/DW_S2_yi3-w_305ms.wav,DW_S2_yi3-w_305ms.wav,1-衣          2-姨          3-椅          4-意,3,None,,,,,,,,,0,44,44,88,,,3,1,3.199347092,1646.392924,None,1645.908021,None,0.011622656,0.511622656,1647.894934,None,None,None,,,,,,,37,2022_Jan_24_1318,Whispered,2021.2.3,60.03307006
stimuli/SC_S2_ma1-w_305ms.wav,SC_S2_ma1-w_305ms.wav,1-妈          2-麻          3-马           4-骂,1,None,,,,,,,,,0,45,45,121,,,3,0,3.19456949,1650.101668,None,1649.613388,None,0.00685277,0.50685277,1651.614639,None,None,None,,,,,,,37,2022_Jan_24_1318,Whispered,2021.2.3,60.03307006
stimuli/DW_S1_e1-w_305ms.wav,DW_S1_e1-w_305ms.wav,1-婀          2-鹅          3-恶（恶心）          4-饿,1,None,,,,,,,,,0,46,46,142,,,4,0,3.428091728,1653.804146,None,1653.316075,None,0.008054083,0.508054083,1655.303837,None,None,None,,,,,,,37,2022_Jan_24_1318,Whispered,2021.2.3,60.03307006
stimuli/SC_S2_yu3-p_305ms.wav,SC_S2_yu3-p_305ms.wav,1-迂          2-鱼          3-雨          4-玉,3,None,,,,,,,,,0,47,47,31,,,3,1,2.834569765,1657.741661,None,1657.253657,None,0.007739719,0.507739719,1659.240614,None,None,None,,,,,,,37,2022_Jan_24_1318,Whispered,2021.2.3,60.03307006
stimuli/DW_S1_wu1-p_192ms.wav,DW_S1_wu1-p_192ms.wav,1-乌          2-无          3-五          4-物,1,None,,,,,,,,,0,48,48,155,,,1,1,3.138340193,1661.093923,None,1660.60729,None,0.008979085,0.508979085,1662.593697,None,None,None,,,,,,,37,2022_Jan_24_1318,Whispered,2021.2.3,60.03307006
stimuli/DW_S2_e2-p_192ms.wav,DW_S2_e2-p_192ms.wav,1-婀          2-鹅          3-恶（恶心）          4-饿,2,None,,,,,,,,,0,49,49,7,,,2,1,3.018216734,1664.750033,None,1664.261483,None,0.007465871,0.507465871,1666.248074,None,None,None,,,,,,,37,2022_Jan_24_1318,Whispered,2021.2.3,60.03307006
stimuli/DW_S2_ma3-p_192ms.wav,DW_S2_ma3-p_192ms.wav,1-妈          2-麻          3-马           4-骂,3,None,,,,,,,,,0,50,50,114,,,3,1,2.688739123,1668.28752,None,1667.798916,None,0.007902526,0.507902526,1669.78601,None,None,None,,,,,,,37,2022_Jan_24_1318,Whispered,2021.2.3,60.03307006
stimuli/DW_S2_yi4-w_192ms.wav,DW_S2_yi4-w_192ms.wav,1-衣          2-姨          3-椅          4-意,4,None,,,,,,,,,0,51,51,12,,,3,0,3.348380308,1671.491959,None,1671.003555,None,0.006366408,0.506366408,1673.00579,None,None,None,,,,,,,37,2022_Jan_24_1318,Whispered,2021.2.3,60.03307006
stimuli/SC_S2_yu3-w_192ms.wav,SC_S2_yu3-w_192ms.wav,1-迂          2-鱼          3-雨          4-玉,3,None,,,,,,,,,0,52,52,119,,,3,1,2.951200274,1675.345036,None,1674.856766,None,0.008911941,0.508911941,1676.842617,None,None,None,,,,,,,37,2022_Jan_24_1318,Whispered,2021.2.3,60.03307006
stimuli/DW_S1_yu4-w_192ms.wav,DW_S1_yu4-w_192ms.wav,1-迂          2-鱼          3-雨          4-玉,4,None,,,,,,,,,0,53,53,74,,,3,0,4.686515493,1678.809724,None,1678.326861,None,0.01266825,0.51266825,1680.312811,None,None,None,,,,,,,37,2022_Jan_24_1318,Whispered,2021.2.3,60.03307006
stimuli/SC_S1_e1-p_192ms.wav,SC_S1_e1-p_192ms.wav,1-婀          2-鹅          3-恶（恶心）          4-饿,1,None,,,,,,,,,0,54,54,112,,,1,1,2.524534506,1684.003701,None,1683.516005,None,0.007459986,0.507459986,1685.501807,None,None,None,,,,,,,37,2022_Jan_24_1318,Whispered,2021.2.3,60.03307006
stimuli/SC_S2_ma4-p_305ms.wav,SC_S2_ma4-p_305ms.wav,1-妈          2-麻          3-马           4-骂,4,None,,,,,,,,,0,55,55,72,,,4,1,2.910418033,1687.041845,None,1686.553398,None,0.006660432,0.506660432,1688.555725,None,None,None,,,,,,,37,2022_Jan_24_1318,Whispered,2021.2.3,60.03307006
stimuli/DW_S2_ma4-p_192ms.wav,DW_S2_ma4-p_192ms.wav,1-妈          2-麻          3-马           4-骂,4,None,,,,,,,,,0,56,56,95,,,4,1,2.957728048,1690.458536,None,1689.973267,None,0.010927399,0.510927399,1691.959852,None,None,None,,,,,,,37,2022_Jan_24_1318,Whispered,2021.2.3,60.03307006
stimuli/SC_S2_e1-w_305ms.wav,SC_S2_e1-w_305ms.wav,1-婀          2-鹅          3-恶（恶心）          4-饿,1,None,,,,,,,,,0,57,57,143,,,4,0,3.765277352,1693.930975,None,1693.443763,None,0.007590814,0.507590814,1695.430436,None,None,None,,,,,,,37,2022_Jan_24_1318,Whispered,2021.2.3,60.03307006
stimuli/DW_S1_yu1-w_192ms.wav,DW_S1_yu1-w_192ms.wav,1-迂          2-鱼          3-雨          4-玉,1,None,,,,,,,,,0,58,58,35,,,1,1,3.972748216,1698.203515,None,1697.715093,None,0.008053362,0.508053362,1699.7025,None,None,None,,,,,,,37,2022_Jan_24_1318,Whispered,2021.2.3,60.03307006
stimuli/SC_S1_yu1-p_192ms.wav,SC_S1_yu1-p_192ms.wav,1-迂          2-鱼          3-雨          4-玉,1,None,,,,,,,,,0,59,59,105,,,1,1,3.040638458,1702.687583,None,1702.204832,None,0.011261405,0.511261405,1704.190072,None,None,None,,,,,,,37,2022_Jan_24_1318,Whispered,2021.2.3,60.03307006
stimuli/SC_S1_ma4-p_192ms.wav,SC_S1_ma4-p_192ms.wav,1-妈          2-麻          3-马           4-骂,4,None,,,,,,,,,0,60,60,23,,,4,1,2.715624843,1706.244739,None,1705.757251,None,0.008358747,0.508358747,1707.743272,None,None,None,,,,,,,37,2022_Jan_24_1318,Whispered,2021.2.3,60.03307006
stimuli/DW_S1_wu1-p_305ms.wav,DW_S1_wu1-p_305ms.wav,1-乌          2-无          3-五          4-物,1,None,,,,,,,,,0,61,61,149,,,1,1,2.958492764,1709.465775,None,1708.977374,None,0.008476666,0.508476666,1710.964891,None,None,None,,,,,,,37,2022_Jan_24_1318,Whispered,2021.2.3,60.03307006
stimuli/SC_S2_e3-w_192ms.wav,SC_S2_e3-w_192ms.wav,1-婀          2-鹅          3-恶（恶心）          4-饿,3,None,,,,,,,,,0,62,62,100,,,4,0,3.67309366,1712.935194,None,1712.447486,None,0.007883379,0.507883379,1714.433996,None,None,None,,,,,,,37,2022_Jan_24_1318,Whispered,2021.2.3,60.03307006
stimuli/SC_S1_yi3-w_192ms.wav,SC_S1_yi3-w_192ms.wav,1-衣          2-姨          3-椅          4-意,3,None,,,,,,,,,0,63,63,25,,,4,0,6.330745353,1717.125516,None,1716.637003,None,0.006734618,0.506734618,1718.622669,None,None,None,,,,,,,37,2022_Jan_24_1318,Whispered,2021.2.3,60.03307006
stimuli/DW_S1_wu2-p_305ms.wav,DW_S1_wu2-p_305ms.wav,1-乌          2-无          3-五          4-物,2,None,,,,,,,,,0,64,64,94,,,2,1,2.923473071,1723.964791,None,1723.476793,None,0.007531366,0.507531366,1725.462546,None,None,None,,,,,,,37,2022_Jan_24_1318,Whispered,2021.2.3,60.03307006
stimuli/DW_S2_e1-p_305ms.wav,DW_S2_e1-p_305ms.wav,1-婀          2-鹅          3-恶（恶心）          4-饿,1,None,,,,,,,,,0,65,65,37,,,1,1,3.324956271,1727.403278,None,1726.914753,None,0.007128703,0.507128703,1728.900809,None,None,None,,,,,,,37,2022_Jan_24_1318,Whispered,2021.2.3,60.03307006
stimuli/DW_S2_yu3-w_192ms.wav,DW_S2_yu3-w_192ms.wav,1-迂          2-鱼          3-雨          4-玉,3,None,,,,,,,,,0,66,66,26,,,3,1,2.921386829,1731.238852,None,1730.752025,None,0.007780651,0.507780651,1732.738722,None,None,None,,,,,,,37,2022_Jan_24_1318,Whispered,2021.2.3,60.03307006
stimuli/DW_S1_ma1-p_305ms.wav,DW_S1_ma1-p_305ms.wav,1-妈          2-麻          3-马           4-骂,1,None,,,,,,,,,0,67,67,75,,,1,1,2.947050169,1734.677211,None,1734.188924,None,0.006802462,0.506802462,1736.175929,None,None,None,,,,,,,37,2022_Jan_24_1318,Whispered,2021.2.3,60.03307006
stimuli/SC_S1_wu3-p_305ms.wav,SC_S1_wu3-p_305ms.wav,1-乌          2-无          3-五          4-物,3,None,,,,,,,,,0,68,68,158,,,3,1,3.092809631,1738.131423,None,1737.642294,None,0.007894858,0.507894858,1739.629803,None,None,None,,,,,,,37,2022_Jan_24_1318,Whispered,2021.2.3,60.03307006
stimuli/DW_S2_yu1-p_305ms.wav,DW_S2_yu1-p_305ms.wav,1-迂          2-鱼          3-雨          4-玉,1,None,,,,,,,,,0,69,69,120,,,1,1,3.273223032,1741.735038,None,1741.246369,None,0.0076634,0.5076634,1743.233341,None,None,None,,,,,,,37,2022_Jan_24_1318,Whispered,2021.2.3,60.03307006
stimuli/DW_S2_yi1-p_192ms.wav,DW_S2_yi1-p_192ms.wav,1-衣          2-姨          3-椅          4-意,1,None,,,,,,,,,0,70,70,52,,,1,1,2.940146394,1745.524119,None,1745.035377,None,0.006514396,0.506514396,1747.037242,None,None,None,,,,,,,37,2022_Jan_24_1318,Whispered,2021.2.3,60.03307006
stimuli/DW_S1_yu2-p_192ms.wav,DW_S1_yu2-p_192ms.wav,1-迂          2-鱼          3-雨          4-玉,2,None,,,,,,,,,0,71,71,99,,,2,1,2.184603882,1748.975631,None,1748.48772,None,0.007318298,0.507318298,1750.474335,None,None,None,,,,,,,37,2022_Jan_24_1318,Whispered,2021.2.3,60.03307006
stimuli/DW_S2_yi1-w_192ms.wav,DW_S2_yi1-w_192ms.wav,1-衣          2-姨          3-椅          4-意,1,None,,,,,,,,,0,72,72,39,,,1,1,4.218817295,1751.677568,None,1751.190351,None,0.008702998,0.508702998,1753.178016,None,None,None,,,,,,,37,2022_Jan_24_1318,Whispered,2021.2.3,60.03307006
stimuli/DW_S1_yi4-w_305ms.wav,DW_S1_yi4-w_305ms.wav,1-衣          2-姨          3-椅          4-意,4,None,,,,,,,,,0,73,73,24,,,3,0,2.653383263,1756.394952,None,1755.912687,None,0.012848531,0.512848531,1757.899718,None,None,None,,,,,,,37,2022_Jan_24_1318,Whispered,2021.2.3,60.03307006
stimuli/SC_S1_e4-p_192ms.wav,SC_S1_e4-p_192ms.wav,1-婀          2-鹅          3-恶（恶心）          4-饿,4,None,,,,,,,,,0,74,74,4,,,4,1,2.813095307,1759.555173,None,1759.066884,None,0.007317747,0.507317747,1761.05297,None,None,None,,,,,,,37,2022_Jan_24_1318,Whispered,2021.2.3,60.03307006
stimuli/SC_S1_yu4-w_192ms.wav,SC_S1_yu4-w_192ms.wav,1-迂          2-鱼          3-雨          4-玉,4,None,,,,,,,,,0,75,75,29,,,2,0,2.556274356,1762.875961,None,1762.387832,None,0.007007544,0.507007544,1764.390601,None,None,None,,,,,,,37,2022_Jan_24_1318,Whispered,2021.2.3,60.03307006
stimuli/SC_S2_yu4-p_305ms.wav,SC_S2_yu4-p_305ms.wav,1-迂          2-鱼          3-雨          4-玉,4,None,,,,,,,,,0,76,76,110,,,4,1,2.747397335,1765.940866,None,1765.456749,None,0.010940351,0.510940351,1767.443722,None,None,None,,,,,,,37,2022_Jan_24_1318,Whispered,2021.2.3,60.03307006
stimuli/SC_S1_yi3-w_305ms.wav,SC_S1_yi3-w_305ms.wav,1-衣          2-姨          3-椅          4-意,3,None,,,,,,,,,0,77,77,134,,,4,0,3.248676368,1769.199714,None,1768.710965,None,0.006764825,0.506764825,1770.697573,None,None,None,,,,,,,37,2022_Jan_24_1318,Whispered,2021.2.3,60.03307006
stimuli/DW_S1_e4-w_305ms.wav,DW_S1_e4-w_305ms.wav,1-婀          2-鹅          3-恶（恶心）          4-饿,4,None,,,,,,,,,0,78,78,122,,,4,1,3.031815357,1772.952465,None,1772.464133,None,0.008976222,0.508976222,1774.450241,None,None,None,,,,,,,37,2022_Jan_24_1318,Whispered,2021.2.3,60.03307006
stimuli/DW_S2_yi3-w_192ms.wav,DW_S2_yi3-w_192ms.wav,1-衣          2-姨          3-椅          4-意,3,None,,,,,,,,,0,79,79,98,,,3,1,3.052471063,1776.491789,None,1776.003019,None,0.006867434,0.506867434,1778.003558,None,None,None,,,,,,,37,2022_Jan_24_1318,Whispered,2021.2.3,60.03307006
stimuli/SC_S1_ma3-p_192ms.wav,SC_S1_ma3-p_192ms.wav,1-妈          2-麻          3-马           4-骂,3,None,,,,,,,,,0,80,80,157,,,3,1,3.059285427,1780.060994,None,1779.572182,None,0.006802741,0.506802741,1781.559088,None,None,None,,,,,,,37,2022_Jan_24_1318,Whispered,2021.2.3,60.03307006
stimuli/SC_S1_yi3-p_305ms.wav,SC_S1_yi3-p_305ms.wav,1-衣          2-姨          3-椅          4-意,3,None,,,,,,,,,0,81,81,61,,,3,1,2.760841816,1783.631422,None,1783.142743,None,0.006480445,0.506480445,1785.146729,None,None,None,,,,,,,37,2022_Jan_24_1318,Whispered,2021.2.3,60.03307006
stimuli/DW_S2_ma2-w_192ms.wav,DW_S2_ma2-w_192ms.wav,1-妈          2-麻          3-马           4-骂,2,None,,,,,,,,,0,82,82,1,,,3,0,2.650551021,1786.901687,None,1786.413371,None,0.007222746,0.507222746,1788.399362,None,None,None,,,,,,,37,2022_Jan_24_1318,Whispered,2021.2.3,60.03307006
stimuli/SC_S2_yi3-w_192ms.wav,SC_S2_yi3-w_192ms.wav,1-衣          2-姨          3-椅          4-意,3,None,,,,,,,,,0,83,83,148,,,4,0,2.993198017,1790.071068,None,1789.583119,None,0.007749476,0.507749476,1791.568538,None,None,None,,,,,,,37,2022_Jan_24_1318,Whispered,2021.2.3,60.03307006
stimuli/DW_S2_e2-p_305ms.wav,DW_S2_e2-p_305ms.wav,1-婀          2-鹅          3-恶（恶心）          4-饿,2,None,,,,,,,,,0,84,84,118,,,2,1,2.680929929,1793.575299,None,1793.086859,None,0.00750914,0.50750914,1795.073239,None,None,None,,,,,,,37,2022_Jan_24_1318,Whispered,2021.2.3,60.03307006
stimuli/SC_S1_e3-p_305ms.wav,SC_S1_e3-p_305ms.wav,1-婀          2-鹅          3-恶（恶心）          4-饿,3,None,,,,,,,,,0,85,85,22,,,3,1,2.658681234,1796.757534,None,1796.273517,None,0.011539403,0.511539403,1798.260289,None,None,None,,,,,,,37,2022_Jan_24_1318,Whispered,2021.2.3,60.03307006
stimuli/DW_S1_wu4-w_192ms.wav,DW_S1_wu4-w_192ms.wav,1-乌          2-无          3-五          4-物,4,None,,,,,,,,,0,86,86,34,,,4,1,2.885073906,1799.931198,None,1799.443904,None,0.008013044,0.508013044,1801.430827,None,None,None,,,,,,,37,2022_Jan_24_1318,Whispered,2021.2.3,60.03307006
stimuli/SC_S1_wu1-p_305ms.wav,SC_S1_wu1-p_305ms.wav,1-乌          2-无          3-五          4-物,1,None,,,,,,,,,0,87,87,102,,,1,1,3.133939287,1803.330325,None,1802.847689,None,0.012980462,0.512980462,1804.834565,None,None,None,,,,,,,37,2022_Jan_24_1318,Whispered,2021.2.3,60.03307006
stimuli/SC_S2_yu2-w_192ms.wav,SC_S2_yu2-w_192ms.wav,1-迂          2-鱼          3-雨          4-玉,2,None,,,,,,,,,0,88,88,45,,,2,1,2.379328104,1806.972904,None,1806.485022,None,0.007355923,0.507355923,1808.470455,None,None,None,,,,,,,37,2022_Jan_24_1318,Whispered,2021.2.3,60.03307006
stimuli/SC_S1_yu1-w_305ms.wav,SC_S1_yu1-w_305ms.wav,1-迂          2-鱼          3-雨          4-玉,1,None,,,,,,,,,0,89,89,18,,,2,0,3.384254846,1809.856056,None,1809.372189,None,0.011289111,0.511289111,1811.359171,None,None,None,,,,,,,37,2022_Jan_24_1318,Whispered,2021.2.3,60.03307006
stimuli/DW_S2_yi1-w_305ms.wav,DW_S2_yi1-w_305ms.wav,1-衣          2-姨          3-椅          4-意,1,None,,,,,,,,,0,90,90,128,,,3,0,2.506146067,1813.750091,None,1813.260872,None,0.006139813,0.506139813,1815.263418,None,None,None,,,,,,,37,2022_Jan_24_1318,Whispered,2021.2.3,60.03307006
stimuli/DW_S1_ma4-w_192ms.wav,DW_S1_ma4-w_192ms.wav,1-妈          2-麻          3-马           4-骂,4,None,,,,,,,,,0,91,91,66,,,3,0,3.329679342,1816.766586,None,1816.279429,None,0.007456345,0.507456345,1818.264956,None,None,None,,,,,,,37,2022_Jan_24_1318,Whispered,2021.2.3,60.03307006
stimuli/DW_S1_e2-p_305ms.wav,DW_S1_e2-p_305ms.wav,1-婀          2-鹅          3-恶（恶心）          4-饿,2,None,,,,,,,,,0,92,92,107,,,2,1,3.395075041,1820.605207,None,1820.116878,None,0.007552478,0.507552478,1822.104271,None,None,None,,,,,,,37,2022_Jan_24_1318,Whispered,2021.2.3,60.03307006
stimuli/SC_S1_wu3-w_305ms.wav,SC_S1_wu3-w_305ms.wav,1-乌          2-无          3-五          4-物,3,None,,,,,,,,,0,93,93,64,,,3,1,3.058826002,1824.50941,None,1824.020995,None,0.007673491,0.507673491,1826.007794,None,None,None,,,,,,,37,2022_Jan_24_1318,Whispered,2021.2.3,60.03307006
stimuli/SC_S1_ma2-p_192ms.wav,SC_S1_ma2-p_192ms.wav,1-妈          2-麻          3-马           4-骂,2,None,,,,,,,,,0,94,94,83,,,2,1,2.112384529,1828.079862,None,1827.591684,None,0.006762587,0.506762587,1829.57798,None,None,None,,,,,,,37,2022_Jan_24_1318,Whispered,2021.2.3,60.03307006
stimuli/DW_S2_e1-w_305ms.wav,DW_S2_e1-w_305ms.wav,1-婀          2-鹅          3-恶（恶心）          4-饿,1,None,,,,,,,,,0,95,95,11,,,4,0,3.741185714,1830.69908,None,1830.211334,None,0.007386714,0.507386714,1832.197576,None,None,None,,,,,,,37,2022_Jan_24_1318,Whispered,2021.2.3,60.03307006
stimuli/SC_S2_ma3-p_192ms.wav,SC_S2_ma3-p_192ms.wav,1-妈          2-麻          3-马           4-骂,3,None,,,,,,,,,0,96,96,9,,,3,1,3.04422997,1834.956049,None,1834.466807,None,0.007064723,0.507064723,1836.453206,None,None,None,,,,,,,37,2022_Jan_24_1318,Whispered,2021.2.3,60.03307006
stimuli/DW_S1_wu4-w_305ms.wav,DW_S1_wu4-w_305ms.wav,1-乌          2-无          3-五          4-物,4,None,,,,,,,,,0,97,97,58,,,3,0,3.70779323,1838.508469,None,1838.020079,None,0.007341283,0.507341283,1840.006711,None,None,None,,,,,,,37,2022_Jan_24_1318,Whispered,2021.2.3,60.03307006
stimuli/SC_S1_e2-w_192ms.wav,SC_S1_e2-w_192ms.wav,1-婀          2-鹅          3-恶（恶心）          4-饿,2,None,,,,,,,,,0,98,98,115,,,3,0,2.990017346,1842.730238,None,1842.241428,None,0.007481487,0.507481487,1844.227961,None,None,None,,,,,,,37,2022_Jan_24_1318,Whispered,2021.2.3,60.03307006
stimuli/DW_S2_yu3-p_305ms.wav,DW_S2_yu3-p_305ms.wav,1-迂          2-鱼          3-雨          4-玉,3,None,,,,,,,,,0,99,99,96,,,3,1,2.925914055,1846.23432,None,1845.745782,None,0.007423449,0.507423449,1847.732206,None,None,None,,,,,,,37,2022_Jan_24_1318,Whispered,2021.2.3,60.03307006
